primary_hgnc_id	secondary_hgnc_id	primary_symbol	secondary_symbol
HGNC:42602	NA	RNA5SP26	RN5S26
HGNC:42603	NA	RNA5SP27	RN5S27
HGNC:42604	NA	RNA5SP28	RN5S28
HGNC:42605	NA	RNA5SP29	RN5S29
HGNC:42606	NA	RNA5SP30	RN5S30
HGNC:42607	NA	RNA5SP31	RN5S31
HGNC:42609	NA	RNA5SP33	RN5S33
HGNC:42610	NA	RNA5SP34	RN5S34
HGNC:42611	NA	RNA5SP35	RN5S35
HGNC:42612	NA	RNA5SP36	RN5S36
HGNC:42613	NA	RNA5SP37	RN5S37
HGNC:42614	NA	RNA5SP38	RN5S38
HGNC:42615	NA	RNA5SP39	RN5S39
HGNC:42816	NA	RNA5SP40	RN5S40
HGNC:42817	NA	RNA5SP41	RN5S41
HGNC:42818	NA	RNA5SP42	RN5S42
HGNC:42819	NA	RNA5SP43	RN5S43
HGNC:42820	NA	RNA5SP44	RN5S44
HGNC:42821	NA	RNA5SP45	RN5S45
HGNC:42822	NA	RNA5SP46	RN5S46
HGNC:42823	NA	RNA5SP47	RN5S47
HGNC:42824	NA	RNA5SP48	RN5S48
HGNC:42825	NA	RNA5SP49	RN5S49
HGNC:42827	NA	RNA5SP50	RN5S50
HGNC:42828	NA	RNA5SP51	RN5S51
HGNC:42829	NA	RNA5SP52	RN5S52
HGNC:42830	NA	RNA5SP53	RN5S53
HGNC:42831	NA	RNA5SP54	RN5S54
HGNC:42832	NA	RNA5SP55	RN5S55
HGNC:42833	NA	RNA5SP56	RN5S56
HGNC:42834	NA	RNA5SP57	RN5S57
HGNC:42834	NA	RNA5SP57	RN5S58
HGNC:42836	NA	RNA5SP59	RN5S59
HGNC:42837	NA	RNA5SP60	RN5S60
HGNC:42838	NA	RNA5SP61	RN5S61
HGNC:42839	NA	RNA5SP62	RN5S62
HGNC:42840	NA	RNA5SP63	RN5S63
HGNC:42841	NA	RNA5SP64	RN5S64
HGNC:42842	NA	RNA5SP65	RN5S65
HGNC:42843	NA	RNA5SP66	RN5S66
HGNC:42844	NA	RNA5SP67	RN5S67
HGNC:42845	NA	RNA5SP68	RN5S68
HGNC:42846	NA	RNA5SP69	RN5S69
HGNC:42847	NA	RNA5SP70	RN5S70
HGNC:42848	NA	RNA5SP71	RN5S71
HGNC:42849	NA	RNA5SP72	RN5S72
HGNC:42850	NA	RNA5SP73	RN5S73
HGNC:42851	NA	RNA5SP74	RN5S74
HGNC:42852	NA	RNA5SP75	RN5S75
HGNC:42853	NA	RNA5SP76	RN5S76
HGNC:42854	NA	RNA5SP77	RN5S77
HGNC:42855	NA	RNA5SP78	RN5S78
HGNC:42856	NA	RNA5SP79	RN5S79
HGNC:42857	NA	RNA5SP80	RN5S80
HGNC:42859	NA	RNA5SP82	RN5S82
HGNC:42882	NA	RNA5SP84	RN5S84
HGNC:42883	NA	RNA5SP85	RN5S85
HGNC:42884	NA	RNA5SP86	RN5S86
HGNC:42885	NA	RNA5SP87	RN5S87
HGNC:42886	NA	RNA5SP88	RN5S88
HGNC:42887	NA	RNA5SP89	RN5S89
HGNC:42888	NA	RNA5SP90	RN5S90
HGNC:42889	NA	RNA5SP91	RN5S91
HGNC:42890	NA	RNA5SP92	RN5S92
HGNC:42891	NA	RNA5SP93	RN5S93
HGNC:42892	NA	RNA5SP94	RN5S94
HGNC:42893	NA	RNA5SP95	RN5S95
HGNC:42894	NA	RNA5SP96	RN5S96
HGNC:42895	NA	RNA5SP97	RN5S97
HGNC:42896	NA	RNA5SP98	RN5S98
HGNC:42897	NA	RNA5SP99	RN5S99
HGNC:42898	NA	RNA5SP100	RN5S100
HGNC:42899	NA	RNA5SP101	RN5S101
HGNC:42900	NA	RNA5SP102	RN5S102
HGNC:42901	NA	RNA5SP103	RN5S103
HGNC:42902	NA	RNA5SP104	RN5S104
HGNC:42903	NA	RNA5SP105	RN5S105
HGNC:42904	NA	RNA5SP106	RN5S106
HGNC:42905	NA	RNA5SP107	RN5S107
HGNC:42906	NA	RNA5SP108	RN5S108
HGNC:42907	NA	RNA5SP109	RN5S109
HGNC:42908	NA	RNA5SP110	RN5S110
HGNC:42909	NA	RNA5SP111	RN5S111
HGNC:42910	NA	RNA5SP112	RN5S112
HGNC:42911	NA	RNA5SP113	RN5S113
HGNC:42912	NA	RNA5SP114	RN5S114
HGNC:42913	NA	RNA5SP115	RN5S115
HGNC:42914	NA	RNA5SP116	RN5S116
HGNC:42915	NA	RNA5SP117	RN5S117
HGNC:42916	NA	RNA5SP118	RN5S118
HGNC:42917	NA	RNA5SP119	RN5S119
HGNC:42918	NA	RNA5SP120	RN5S120
HGNC:42919	NA	RNA5SP121	RN5S121
HGNC:42920	NA	RNA5SP122	RN5S122
HGNC:43023	NA	RNA5SP123	RN5S123
HGNC:43024	NA	RNA5SP124	RN5S124
HGNC:43025	NA	RNA5SP125	RN5S125
HGNC:43026	NA	RNA5SP126	RN5S126
HGNC:43027	NA	RNA5SP127	RN5S127
HGNC:43028	NA	RNA5SP128	RN5S128
HGNC:43029	NA	RNA5SP129	RN5S129
HGNC:43030	NA	RNA5SP130	RN5S130
HGNC:43031	NA	RNA5SP131	RN5S131
HGNC:43032	NA	RNA5SP132	RN5S132
HGNC:43033	NA	RNA5SP133	RN5S133
HGNC:43034	NA	RNA5SP134	RN5S134
HGNC:43035	NA	RNA5SP135	RN5S135
HGNC:43036	NA	RNA5SP136	RN5S136
HGNC:43037	NA	RNA5SP137	RN5S137
HGNC:43038	NA	RNA5SP138	RN5S138
HGNC:43039	NA	RNA5SP139	RN5S139
HGNC:43040	NA	RNA5SP140	RN5S140
HGNC:43041	NA	RNA5SP141	RN5S141
HGNC:43042	NA	RNA5SP142	RN5S142
HGNC:43043	NA	RNA5SP143	RN5S143
HGNC:43044	NA	RNA5SP144	RN5S144
HGNC:43045	NA	RNA5SP145	RN5S145
HGNC:43046	NA	RNA5SP146	RN5S146
HGNC:43047	NA	RNA5SP147	RN5S147
HGNC:43048	NA	RNA5SP148	RN5S148
HGNC:43049	NA	RNA5SP149	RN5S149
HGNC:43050	NA	RNA5SP150	RN5S150
HGNC:43051	NA	RNA5SP151	RN5S151
HGNC:43052	NA	RNA5SP152	RN5S152
HGNC:43053	NA	RNA5SP153	RN5S153
HGNC:43054	NA	RNA5SP154	RN5S154
HGNC:43055	NA	RNA5SP155	RN5S155
HGNC:43056	NA	RNA5SP156	RN5S156
HGNC:43057	NA	RNA5SP157	RN5S157
HGNC:43058	NA	RNA5SP158	RN5S158
HGNC:43059	NA	RNA5SP159	RN5S159
HGNC:43060	NA	RNA5SP160	RN5S160
HGNC:43061	NA	RNA5SP161	RN5S161
HGNC:43062	NA	RNA5SP162	RN5S162
HGNC:43063	NA	RNA5SP163	RN5S163
HGNC:43064	NA	RNA5SP164	RN5S164
HGNC:43065	NA	RNA5SP165	RN5S165
HGNC:43066	NA	RNA5SP166	RN5S166
HGNC:43067	NA	RNA5SP167	RN5S167
HGNC:43068	NA	RNA5SP168	RN5S168
HGNC:43069	NA	RNA5SP169	RN5S169
HGNC:43070	NA	RNA5SP170	RN5S170
HGNC:43071	NA	RNA5SP171	RN5S171
HGNC:43072	NA	RNA5SP172	RN5S172
HGNC:43073	NA	RNA5SP173	RN5S173
HGNC:43074	NA	RNA5SP174	RN5S174
HGNC:43075	NA	RNA5SP175	RN5S175
HGNC:43076	NA	RNA5SP176	RN5S176
HGNC:43077	NA	RNA5SP177	RN5S177
HGNC:43078	NA	RNA5SP178	RN5S178
HGNC:43079	NA	RNA5SP179	RN5S179
HGNC:43080	NA	RNA5SP180	RN5S180
HGNC:43081	NA	RNA5SP181	RN5S181
HGNC:43082	NA	RNA5SP182	RN5S182
HGNC:43083	NA	RNA5SP183	RN5S183
HGNC:43084	NA	RNA5SP184	RN5S184
HGNC:43085	NA	RNA5SP185	RN5S185
HGNC:43086	NA	RNA5SP186	RN5S186
HGNC:43087	NA	RNA5SP187	RN5S187
HGNC:43088	NA	RNA5SP188	RN5S188
HGNC:43089	NA	RNA5SP189	RN5S189
HGNC:43090	NA	RNA5SP190	RN5S190
HGNC:43091	NA	RNA5SP191	RN5S191
HGNC:43092	NA	RNA5SP192	RN5S192
HGNC:43093	NA	RNA5SP193	RN5S193
HGNC:43094	NA	RNA5SP194	RN5S194
HGNC:43095	NA	RNA5SP195	RN5S195
HGNC:43096	NA	RNA5SP196	RN5S196
HGNC:43097	NA	RNA5SP197	RN5S197
HGNC:43098	NA	RNA5SP198	RN5S198
HGNC:43099	NA	RNA5SP199	RN5S199
HGNC:43100	NA	RNA5SP200	RN5S200
HGNC:43101	NA	RNA5SP201	RN5S201
HGNC:43102	NA	RNA5SP202	RN5S202
HGNC:43103	NA	RNA5SP203	RN5S203
HGNC:43104	NA	RNA5SP204	RN5S204
HGNC:43105	NA	RNA5SP205	RN5S205
HGNC:43106	NA	RNA5SP206	RN5S206
HGNC:43107	NA	RNA5SP207	RN5S207
HGNC:43108	NA	RNA5SP208	RN5S208
HGNC:43109	NA	RNA5SP209	RN5S209
HGNC:43110	NA	RNA5SP210	RN5S210
HGNC:43111	NA	RNA5SP211	RN5S211
HGNC:43112	NA	RNA5SP212	RN5S212
HGNC:43113	NA	RNA5SP213	RN5S213
HGNC:43114	NA	RNA5SP214	RN5S214
HGNC:43115	NA	RNA5SP215	RN5S215
HGNC:43116	NA	RNA5SP216	RN5S216
HGNC:43117	NA	RNA5SP217	RN5S217
HGNC:43118	NA	RNA5SP218	RN5S218
HGNC:43119	NA	RNA5SP219	RN5S219
HGNC:43120	NA	RNA5SP220	RN5S220
HGNC:43121	NA	RNA5SP221	RN5S221
HGNC:43122	NA	RNA5SP222	RN5S222
HGNC:43123	NA	RNA5SP223	RN5S223
HGNC:43124	NA	RNA5SP224	RN5S224
HGNC:43125	NA	RNA5SP225	RN5S225
HGNC:43126	NA	RNA5SP226	RN5S226
HGNC:43127	NA	RNA5SP227	RN5S227
HGNC:43128	NA	RNA5SP228	RN5S228
HGNC:43129	NA	RNA5SP229	RN5S229
HGNC:43130	NA	RNA5SP230	RN5S230
HGNC:43131	NA	RNA5SP231	RN5S231
HGNC:43132	NA	RNA5SP232	RN5S232
HGNC:43133	NA	RNA5SP233	RN5S233
HGNC:43134	NA	RNA5SP234	RN5S234
HGNC:43135	NA	RNA5SP235	RN5S235
HGNC:43136	NA	RNA5SP236	RN5S236
HGNC:43137	NA	RNA5SP237	RN5S237
HGNC:43138	NA	RNA5SP238	RN5S238
HGNC:43139	NA	RNA5SP239	RN5S239
HGNC:43140	NA	RNA5SP240	RN5S240
HGNC:43141	NA	RNA5SP241	RN5S241
HGNC:43142	NA	RNA5SP242	RN5S242
HGNC:43143	NA	RNA5SP243	RN5S243
HGNC:43144	NA	RNA5SP244	RN5S244
HGNC:43145	NA	RNA5SP245	RN5S245
HGNC:43146	NA	RNA5SP246	RN5S246
HGNC:43147	NA	RNA5SP247	RN5S247
HGNC:43148	NA	RNA5SP248	RN5S248
HGNC:43149	NA	RNA5SP249	RN5S249
HGNC:43150	NA	RNA5SP250	RN5S250
HGNC:43151	NA	RNA5SP251	RN5S251
HGNC:43152	NA	RNA5SP252	RN5S252
HGNC:43153	NA	RNA5SP253	RN5S253
HGNC:43154	NA	RNA5SP254	RN5S254
HGNC:43155	NA	RNA5SP255	RN5S255
HGNC:43156	NA	RNA5SP256	RN5S256
HGNC:43157	NA	RNA5SP257	RN5S257
HGNC:43158	NA	RNA5SP258	RN5S258
HGNC:43159	NA	RNA5SP259	RN5S259
HGNC:43160	NA	RNA5SP260	RN5S260
HGNC:43161	NA	RNA5SP261	RN5S261
HGNC:43162	NA	RNA5SP262	RN5S262
HGNC:43163	NA	RNA5SP263	RN5S263
HGNC:43164	NA	RNA5SP264	RN5S264
HGNC:43165	NA	RNA5SP265	RN5S265
HGNC:43166	NA	RNA5SP266	RN5S266
HGNC:43167	NA	RNA5SP267	RN5S267
HGNC:43168	NA	RNA5SP268	RN5S268
HGNC:43169	NA	RNA5SP269	RN5S269
HGNC:43170	NA	RNA5SP270	RN5S270
HGNC:43171	NA	RNA5SP271	RN5S271
HGNC:43172	NA	RNA5SP272	RN5S272
HGNC:43173	NA	RNA5SP273	RN5S273
HGNC:43174	NA	RNA5SP274	RN5S274
HGNC:43175	NA	RNA5SP275	RN5S275
HGNC:43176	NA	RNA5SP276	RN5S276
HGNC:43177	NA	RNA5SP277	RN5S277
HGNC:43178	NA	RNA5SP278	RN5S278
HGNC:43179	NA	RNA5SP279	RN5S279
HGNC:43180	NA	RNA5SP280	RN5S280
HGNC:43181	NA	RNA5SP281	RN5S281
HGNC:43182	NA	RNA5SP282	RN5S282
HGNC:43183	NA	RNA5SP283	RN5S283
HGNC:43184	NA	RNA5SP284	RN5S284
HGNC:43185	NA	RNA5SP285	RN5S285
HGNC:43186	NA	RNA5SP286	RN5S286
HGNC:43187	NA	RNA5SP287	RN5S287
HGNC:43188	NA	RNA5SP288	RN5S288
HGNC:43189	NA	RNA5SP289	RN5S289
HGNC:43190	NA	RNA5SP290	RN5S290
HGNC:43191	NA	RNA5SP291	RN5S291
HGNC:43192	NA	RNA5SP292	RN5S292
HGNC:43193	NA	RNA5SP293	RN5S293
HGNC:43194	NA	RNA5SP294	RN5S294
HGNC:43195	NA	RNA5SP295	RN5S295
HGNC:43196	NA	RNA5SP296	RN5S296
HGNC:43197	NA	RNA5SP297	RN5S297
HGNC:43198	NA	RNA5SP298	RN5S298
HGNC:43199	NA	RNA5SP299	RN5S299
HGNC:43200	NA	RNA5SP300	RN5S300
HGNC:43201	NA	RNA5SP301	RN5S301
HGNC:43202	NA	RNA5SP302	RN5S302
HGNC:43203	NA	RNA5SP303	RN5S303
HGNC:43204	NA	RNA5SP304	RN5S304
HGNC:43205	NA	RNA5SP305	RN5S305
HGNC:43206	NA	RNA5SP306	RN5S306
HGNC:43207	NA	RNA5SP307	RN5S307
HGNC:43208	NA	RNA5SP308	RN5S308
HGNC:43209	NA	RNA5SP309	RN5S309
HGNC:43210	NA	RNA5SP310	RN5S310
HGNC:43210	NA	RNA5SP310	RN5S316
HGNC:43211	NA	RNA5SP311	RN5S311
HGNC:43211	NA	RNA5SP311	RN5S314
HGNC:43212	NA	RNA5SP312	RN5S312
HGNC:43212	NA	RNA5SP312	RN5S313
HGNC:43215	NA	RNA5SP315	RN5S315
HGNC:43217	NA	RNA5SP317	RN5S317
HGNC:43218	NA	RNA5SP318	RN5S318
HGNC:43219	NA	RNA5SP319	RN5S319
HGNC:43220	NA	RNA5SP320	RN5S320
HGNC:43221	NA	RNA5SP321	RN5S321
HGNC:43222	NA	RNA5SP322	RN5S322
HGNC:43223	NA	RNA5SP323	RN5S323
HGNC:43224	NA	RNA5SP324	RN5S324
HGNC:43225	NA	RNA5SP325	RN5S325
HGNC:43226	NA	RNA5SP326	RN5S326
HGNC:43227	NA	RNA5SP327	RN5S327
HGNC:43228	NA	RNA5SP328	RN5S328
HGNC:43229	NA	RNA5SP329	RN5S329
HGNC:43230	NA	RNA5SP330	RN5S330
HGNC:43231	NA	RNA5SP331	RN5S331
HGNC:43232	NA	RNA5SP332	RN5S332
HGNC:43233	NA	RNA5SP333	RN5S333
HGNC:43234	NA	RNA5SP334	RN5S334
HGNC:43235	NA	RNA5SP335	RN5S335
HGNC:43236	NA	RNA5SP336	RN5S336
HGNC:43237	NA	RNA5SP337	RN5S337
HGNC:43238	NA	RNA5SP338	RN5S338
HGNC:43239	NA	RNA5SP339	RN5S339
HGNC:43240	NA	RNA5SP340	RN5S340
HGNC:43241	NA	RNA5SP341	RN5S341
HGNC:43242	NA	RNA5SP342	RN5S342
HGNC:43243	NA	RNA5SP343	RN5S343
HGNC:43244	NA	RNA5SP344	RN5S344
HGNC:43245	NA	RNA5SP345	RN5S345
HGNC:43246	NA	RNA5SP346	RN5S346
HGNC:43247	NA	RNA5SP347	RN5S347
HGNC:43248	NA	RNA5SP348	RN5S348
HGNC:43249	NA	RNA5SP349	RN5S349
HGNC:43250	NA	RNA5SP350	RN5S350
HGNC:43251	NA	RNA5SP351	RN5S351
HGNC:43252	NA	RNA5SP352	RN5S352
HGNC:43253	NA	RNA5SP353	RN5S353
HGNC:43254	NA	RNA5SP354	RN5S354
HGNC:43255	NA	RNA5SP355	RN5S355
HGNC:43256	NA	RNA5SP356	RN5S356
HGNC:43257	NA	RNA5SP357	RN5S357
HGNC:43258	NA	RNA5SP358	RN5S358
HGNC:43259	NA	RNA5SP359	RN5S359
HGNC:43260	NA	RNA5SP360	RN5S360
HGNC:43261	NA	RNA5SP361	RN5S361
HGNC:43262	NA	RNA5SP362	RN5S362
HGNC:43263	NA	RNA5SP363	RN5S363
HGNC:43264	NA	RNA5SP364	RN5S364
HGNC:43265	NA	RNA5SP365	RN5S365
HGNC:43266	NA	RNA5SP366	RN5S366
HGNC:43267	NA	RNA5SP367	RN5S367
HGNC:43268	NA	RNA5SP368	RN5S368
HGNC:43269	NA	RNA5SP369	RN5S369
HGNC:43270	NA	RNA5SP370	RN5S370
HGNC:43271	NA	RNA5SP371	RN5S371
HGNC:43272	NA	RNA5SP372	RN5S372
HGNC:43273	NA	RNA5SP373	RN5S373
HGNC:43274	NA	RNA5SP374	RN5S374
HGNC:43275	NA	RNA5SP375	RN5S375
HGNC:43276	NA	RNA5SP376	RN5S376
HGNC:43277	NA	RNA5SP377	RN5S377
HGNC:43278	NA	RNA5SP378	RN5S378
HGNC:43279	NA	RNA5SP379	RN5S379
HGNC:43280	NA	RNA5SP380	RN5S380
HGNC:43282	NA	RNA5SP382	RN5S382
HGNC:43283	NA	RNA5SP383	RN5S383
HGNC:43284	NA	RNA5SP384	RN5S384
HGNC:43285	NA	RNA5SP385	RN5S385
HGNC:43286	NA	RNA5SP386	RN5S386
HGNC:43287	NA	RNA5SP387	RN5S387
HGNC:43288	NA	RNA5SP388	RN5S388
HGNC:43289	NA	RNA5SP389	RN5S389
HGNC:43290	NA	RNA5SP390	RN5S390
HGNC:43291	NA	RNA5SP391	RN5S391
HGNC:43292	NA	RNA5SP392	RN5S392
HGNC:43293	NA	RNA5SP393	RN5S393
HGNC:43294	NA	RNA5SP394	RN5S394
HGNC:43295	NA	RNA5SP395	RN5S395
HGNC:43296	NA	RNA5SP396	RN5S396
HGNC:43297	NA	RNA5SP397	RN5S397
HGNC:43299	NA	RNA5SP399	RN5S399
HGNC:43300	NA	RNA5SP400	RN5S400
HGNC:43301	NA	RNA5SP401	RN5S401
HGNC:43302	NA	RNA5SP402	RN5S402
HGNC:43303	NA	RNA5SP403	RN5S403
HGNC:43304	NA	RNA5SP404	RN5S404
HGNC:43305	NA	RNA5SP405	RN5S405
HGNC:43306	NA	RNA5SP406	RN5S406
HGNC:43307	NA	RNA5SP407	RN5S407
HGNC:43308	NA	RNA5SP408	RN5S408
HGNC:43309	NA	RNA5SP409	RN5S409
HGNC:43310	NA	RNA5SP410	RN5S410
HGNC:43311	NA	RNA5SP411	RN5S411
HGNC:43312	NA	RNA5SP412	RN5S412
HGNC:43313	NA	RNA5SP413	RN5S413
HGNC:43314	NA	RNA5SP414	RN5S414
HGNC:43315	NA	RNA5SP415	RN5S415
HGNC:43316	NA	RNA5SP416	RN5S416
HGNC:43317	NA	RNA5SP417	RN5S417
HGNC:43318	NA	RNA5SP418	RN5S418
HGNC:43319	NA	RNA5SP419	RN5S419
HGNC:43320	NA	RNA5SP420	RN5S420
HGNC:43321	NA	RNA5SP421	RN5S421
HGNC:43322	NA	RNA5SP422	RN5S422
HGNC:43323	NA	RNA5SP423	RN5S423
HGNC:43324	NA	RNA5SP424	RN5S424
HGNC:43325	NA	RNA5SP425	RN5S425
HGNC:43326	NA	RNA5SP426	RN5S426
HGNC:43327	NA	RNA5SP427	RN5S427
HGNC:43328	NA	RNA5SP428	RN5S428
HGNC:43329	NA	RNA5SP429	RN5S429
HGNC:43330	NA	RNA5SP430	RN5S430
HGNC:43331	NA	RNA5SP431	RN5S431
HGNC:43332	NA	RNA5SP432	RN5S432
HGNC:43333	NA	RNA5SP433	RN5S433
HGNC:43334	NA	RNA5SP434	RN5S434
HGNC:43335	NA	RNA5SP435	RN5S435
HGNC:43336	NA	RNA5SP436	RN5S436
HGNC:43337	NA	RNA5SP437	RN5S437
HGNC:43338	NA	RNA5SP438	RN5S438
HGNC:43339	NA	RNA5SP439	RN5S439
HGNC:43340	NA	RNA5SP440	RN5S440
HGNC:43341	NA	RNA5SP441	RN5S441
HGNC:43342	NA	RNA5SP442	RN5S442
HGNC:43343	NA	RNA5SP443	RN5S443
HGNC:43344	NA	RNA5SP444	RN5S444
HGNC:43345	NA	RNA5SP445	RN5S445
HGNC:43346	NA	RNA5SP446	RN5S446
HGNC:43347	NA	RNA5SP447	RN5S447
HGNC:43348	NA	RNA5SP448	RN5S448
HGNC:43349	NA	RNA5SP449	RN5S449
HGNC:43350	NA	RNA5SP450	RN5S450
HGNC:43351	NA	RNA5SP451	RN5S451
HGNC:43352	NA	RNA5SP452	RN5S452
HGNC:43353	NA	RNA5SP453	RN5S453
HGNC:43354	NA	RNA5SP454	RN5S454
HGNC:43355	NA	RNA5SP455	RN5S455
HGNC:43356	NA	RNA5SP456	RN5S456
HGNC:43357	NA	RNA5SP457	RN5S457
HGNC:43358	NA	RNA5SP458	RN5S458
HGNC:43359	NA	RNA5SP459	RN5S459
HGNC:43360	NA	RNA5SP460	RN5S460
HGNC:43361	NA	RNA5SP461	RN5S461
HGNC:43362	NA	RNA5SP462	RN5S462
HGNC:43363	NA	RNA5SP463	RN5S463
HGNC:43364	NA	RNA5SP464	RN5S464
HGNC:43365	NA	RNA5SP465	RN5S465
HGNC:43366	NA	RNA5SP466	RN5S466
HGNC:43367	NA	RNA5SP467	RN5S467
HGNC:43368	NA	RNA5SP468	RN5S468
HGNC:43369	NA	RNA5SP469	RN5S469
HGNC:43370	NA	RNA5SP470	RN5S470
HGNC:43371	NA	RNA5SP471	RN5S471
HGNC:43372	NA	RNA5SP472	RN5S472
HGNC:43373	NA	RNA5SP473	RN5S473
HGNC:43374	NA	RNA5SP474	RN5S474
HGNC:43375	NA	RNA5SP475	RN5S475
HGNC:43376	NA	RNA5SP476	RN5S476
HGNC:43377	NA	RNA5SP477	RN5S477
HGNC:43378	NA	RNA5SP478	RN5S478
HGNC:43379	NA	RNA5SP479	RN5S479
HGNC:43380	NA	RNA5SP480	RN5S480
HGNC:43381	NA	RNA5SP481	RN5S481
HGNC:43382	NA	RNA5SP482	RN5S482
HGNC:43383	NA	RNA5SP483	RN5S483
HGNC:43384	NA	RNA5SP484	RN5S484
HGNC:43385	NA	RNA5SP485	RN5S485
HGNC:43386	NA	RNA5SP486	RN5S486
HGNC:43387	NA	RNA5SP487	RN5S487
HGNC:43388	NA	RNA5SP488	RN5S488
HGNC:43389	NA	RNA5SP489	RN5S489
HGNC:43390	NA	RNA5SP490	RN5S490
HGNC:43391	NA	RNA5SP491	RN5S491
HGNC:43392	NA	RNA5SP492	RN5S492
HGNC:43393	NA	RNA5SP493	RN5S493
HGNC:43394	NA	RNA5SP494	RN5S494
HGNC:43395	NA	RNA5SP495	RN5S495
HGNC:43396	NA	RNA5SP496	RN5S496
HGNC:43397	NA	RNA5SP497	RN5S497
HGNC:43398	NA	RNA5SP498	RN5S498
HGNC:43399	NA	RNA5SP499	RN5S499
HGNC:43400	NA	RNA5SP500	RN5S500
HGNC:43401	NA	RNA5SP501	RN5S501
HGNC:43402	NA	RNA5SP502	RN5S502
HGNC:43403	NA	RNA5SP503	RN5S503
HGNC:43404	NA	RNA5SP504	RN5S504
HGNC:43405	NA	RNA5SP505	RN5S505
HGNC:43406	NA	RNA5SP506	RN5S506
HGNC:43407	NA	RNA5SP507	RN5S507
HGNC:43408	NA	RNA5SP508	RN5S508
HGNC:43409	NA	RNA5SP509	RN5S509
HGNC:43410	NA	RNA5SP510	RN5S510
HGNC:43411	NA	RNA5SP511	RN5S511
HGNC:43412	NA	RNA5SP512	RN5S512
HGNC:43413	NA	RNA5SP513	RN5S513
HGNC:43414	NA	RNA5SP514	RN5S514
HGNC:43415	NA	RNA5SP515	RN5S515
HGNC:43416	NA	RNA5SP516	RN5S516
HGNC:43417	NA	RNA5SP517	RN5S517
HGNC:43418	NA	RNA5SP518	RN5S518
HGNC:43419	NA	RNA5SP519	RN5S519
HGNC:43420	NA	RNA5SP520	RN5S520
HGNC:43421	NA	RNA5SP521	RN5S521
HGNC:43422	NA	RNA5SP522	RN5S522
HGNC:43423	NA	RNA5SP523	RN5S523
HGNC:37657	NA	RNA18S5	RN18S1
HGNC:37658	NA	RNA18SP2	RN18S2P
HGNC:37659	NA	RNA28S5	RN28S1
HGNC:19269	NA	RNASE11	C14orf6
HGNC:49289	NA	RNASEH1-DT	RNASEH1-AS1
HGNC:10049	NA	RNASEH1P1	RNASEH1
HGNC:25671	NA	RNASEH2B	DLEU8
HGNC:18315	NA	RND2	ARHN
HGNC:671	NA	RND3	ARHE
HGNC:33987	NA	RNF2P1	RNF2P
HGNC:16535	NA	RNF11P2	RNF11B
HGNC:13432	NA	RNF19A	RNF19
HGNC:26886	NA	RNF19B	IBRDC3
HGNC:48971	NA	RNF32-DT	LINC01006
HGNC:12859	NA	RNF103	ZFP103
HGNC:38847	NA	RNF103-CHMP3	RNF103-VPS24
HGNC:12968	NA	RNF112	ZNF179
HGNC:12974	NA	RNF113A	ZNF183
HGNC:17267	NA	RNF113B	ZNF183L1
HGNC:13094	NA	RNF114	ZNF313
HGNC:18154	NA	RNF115	ZNF364
HGNC:48940	NA	RNF139-DT	RNF139-AS1
HGNC:20457	NA	RNF144A	RNF144
HGNC:21578	NA	RNF144B	IBRDC2
HGNC:27729	NA	RNF212	LOC285498
HGNC:20438	NA	RNF212B	C14orf164
HGNC:14539	NA	RNF213	C17orf27
HGNC:33610	NA	RNF216P1	RNF216L
HGNC:21487	NA	RNF217	C6orf172
HGNC:21487	NA	RNF217	IBRDC1
HGNC:25552	NA	RNF220	C1orf164
HGNC:27571	NA	RNF227	LINC02581
HGNC:25905	NA	RNFT2	TMEM118
HGNC:10074	NA	RNH1	RNH
HGNC:25641	NA	RNLS	C10orf59
HGNC:10120	NA	RNU1-1	RNU1A
HGNC:10123	NA	RNU1-2	RNU1C1
HGNC:10130	NA	RNU1-3	RNU1G3
HGNC:10128	NA	RNU1-4	RNU1G1
HGNC:48304	NA	RNU1-5P	RNU1-5
HGNC:48305	NA	RNU1-6P	RNU1-6
HGNC:48306	NA	RNU1-7P	RNU1-7
HGNC:48307	NA	RNU1-8P	RNU1-8
HGNC:10137	NA	RNU1-11P	RNU1P5
HGNC:10139	NA	RNU1-14P	RNU1P7
HGNC:10140	NA	RNU1-15P	RNU1P8
HGNC:37497	NA	RNU1-27P	RNU1-7P
HGNC:37498	NA	RNU1-28P	RNU1-8
HGNC:37498	NA	RNU1-28P	RNU1-8P
HGNC:10152	NA	RNU2-2P	RNU2B
HGNC:10152	NA	RNU2-2P	RNU2-2
HGNC:10153	NA	RNU2-3P	RNU2P1
HGNC:10154	NA	RNU2-4P	RNU2P2
HGNC:10155	NA	RNU2-5P	RNU2P3
HGNC:10192	NA	RNU4-1	RNU4B2
HGNC:10193	NA	RNU4-2	RNU4C
HGNC:10193	NA	RNU4-2	RNU4B1
HGNC:10196	NA	RNU4-3P	RNU4P3
HGNC:10197	NA	RNU4-4P	RNU4P4
HGNC:10198	NA	RNU4-5P	RNU4P5
HGNC:10199	NA	RNU4-6P	RNU4P6
HGNC:10194	NA	RNU4-7P	RNU4P1
HGNC:10195	NA	RNU4-8P	RNU4P2
HGNC:10211	NA	RNU5A-1	RNU5A
HGNC:10212	NA	RNU5B-1	RNU5B
HGNC:10214	NA	RNU5D-1	RNU5D
